"No.","Time","Source","Destination","Protocol","Length","Info"
"1813","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1814","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1815","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1816","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1817","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1818","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1819","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1820","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1821","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","915","Application Data"
"1822","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1823","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1824","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1825","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1826","27.284572","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=144018 Win=132096 Len=0"
"1827","27.284940","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=146890 Win=132096 Len=0"
"1828","27.285019","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=149762 Win=132096 Len=0"
"1829","27.285084","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=152634 Win=132096 Len=0"
"1830","27.285076","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1831","27.285076","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1832","27.285076","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1833","27.285076","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1834","27.285076","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1835","27.285152","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=154910 Win=132096 Len=0"
"1836","27.285263","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=157782 Win=132096 Len=0"
"1837","27.285334","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=160654 Win=132096 Len=0"
"1838","27.285425","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=163526 Win=132096 Len=0"
"1839","27.285643","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=166398 Win=132096 Len=0"
"1840","27.285760","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=169270 Win=132096 Len=0"
"1841","27.285826","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=171567 Win=132096 Len=0"
"1842","27.285887","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=174439 Win=132096 Len=0"
"1843","27.285973","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=177311 Win=132096 Len=0"
"1844","27.286051","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=180183 Win=132096 Len=0"
"1845","27.286189","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=183055 Win=132096 Len=0"
"1846","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1847","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1848","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","915","Application Data"
"1849","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1850","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1851","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1852","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1853","27.287355","20.207.73.82","192.168.1.6","TLSv1.3","181","Application Data"
"1854","27.287699","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=185927 Win=132096 Len=0"
"1855","27.287806","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=188224 Win=132096 Len=0"
"1856","27.287878","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=191096 Win=132096 Len=0"
"1857","27.287950","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=192659 Win=132096 Len=0"
"1858","27.289031","192.168.1.6","20.207.73.82","TLSv1.3","89","Application Data"
"1859","27.352191","192.168.1.6","142.250.182.106","QUIC","218","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1860","27.353488","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=192659 Ack=6478 Win=109568 Len=0"
"1861","27.414963","192.168.1.6","142.250.182.106","QUIC","218","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1862","27.508350","192.168.1.6","20.207.73.82","TLSv1.3","1125","Application Data"
"1863","27.539911","192.168.1.6","142.250.182.106","QUIC","218","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1864","27.586953","192.168.1.6","192.168.1.1","NBNS","110","Refresh NB DELL<20>"
"1865","27.595393","142.250.182.106","192.168.1.6","QUIC","70","Protected Payload (KP0)"
"1866","27.595393","142.250.182.106","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"1867","27.595923","142.250.182.106","192.168.1.6","QUIC","64","Protected Payload (KP0)"
"1868","27.595923","142.250.182.106","192.168.1.6","QUIC","1288","Protected Payload (KP0)"
"1869","27.595923","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1870","27.596327","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1871","27.596551","192.168.1.6","142.250.182.106","QUIC","79","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1872","27.596624","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1873","27.597909","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1874","27.597909","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1875","27.597909","142.250.182.106","192.168.1.6","QUIC","309","Protected Payload (KP0)"
"1876","27.597909","142.250.182.106","192.168.1.6","QUIC","261","Protected Payload (KP0)"
"1877","27.597909","142.250.182.106","192.168.1.6","QUIC","69","Protected Payload (KP0)"
"1878","27.598074","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=192659 Ack=7549 Win=111616 Len=0"
"1879","27.598259","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1880","27.598367","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1881","27.623582","192.168.1.6","142.250.182.106","QUIC","76","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1882","27.624237","142.250.182.106","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"1883","27.671556","192.168.1.6","20.207.73.82","TLSv1.3","303","Application Data"
"1884","27.671690","192.168.1.6","20.207.73.82","TLSv1.3","170","Application Data"
"1885","27.671738","192.168.1.6","20.207.73.82","TLSv1.3","170","Application Data"
"1886","27.674194","192.168.1.6","140.82.113.21","TLSv1.2","183","Application Data"
"1887","27.674343","192.168.1.6","140.82.113.21","TLSv1.2","1343","Application Data"
"1888","27.676569","192.168.1.6","140.82.113.21","TLSv1.2","132","Application Data"
"1889","27.676702","192.168.1.6","140.82.113.21","TLSv1.2","1328","Application Data"
"1890","27.883037","20.207.73.82","192.168.1.6","TCP","66","[TCP Dup ACK 1878#1] 443  >  20611 [ACK] Seq=192659 Ack=7549 Win=114688 Len=0 SLE=7798 SRE=7914"
"1891","27.883037","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=192659 Ack=7914 Win=117760 Len=0"
"1892","27.883037","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=192659 Ack=8030 Win=117760 Len=0"
"1893","27.883037","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1894","27.883174","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1895","27.883174","20.207.73.82","192.168.1.6","TLSv1.3","1392","Application Data, Application Data"
"1896","27.883218","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=195531 Win=132096 Len=0"
"1897","27.932150","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=196869 Win=130560 Len=0"
"1898","27.943343","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=566 Ack=2957 Win=142 Len=0"
"1899","27.943343","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1900","27.992489","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=614 Ack=4231 Win=144 Len=0"
"1901","27.992489","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1902","27.992635","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1903","27.992635","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1904","27.992635","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1905","27.992635","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1906","27.992662","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=4231 Ack=662 Win=511 Len=0"
"1907","27.992790","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=4231 Ack=1618 Win=516 Len=0"
"1908","27.992796","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1909","27.992796","20.207.73.82","192.168.1.6","TLSv1.3","161","Application Data"
"1910","27.992796","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1911","27.992796","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1912","27.992796","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1913","27.992796","20.207.73.82","192.168.1.6","TLSv1.3","412","Application Data"
"1914","27.993105","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=199741 Win=132096 Len=0"
"1915","27.993187","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=201284 Win=132096 Len=0"
"1916","27.993234","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=204156 Win=132096 Len=0"
"1917","27.993352","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=205950 Win=132096 Len=0"
"1918","28.002276","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1919","28.002276","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1920","28.002422","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=208822 Win=132096 Len=0"
"1921","28.002457","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1922","28.002457","20.207.73.82","192.168.1.6","TLSv1.3","533","Application Data"
"1923","28.002518","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8030 Ack=210737 Win=132096 Len=0"
"1924","29.095372","192.168.1.6","192.168.1.1","NBNS","110","Refresh NB DELL<20>"
"1925","30.604055","192.168.1.6","192.168.1.1","NBNS","110","Refresh NB DELL<20>"
"1926","32.076936","192.168.1.6","140.82.113.21","TLSv1.2","132","Application Data"
"1927","32.077685","192.168.1.6","140.82.113.21","TLSv1.2","1444","Application Data"
"1928","32.083035","192.168.1.6","142.250.182.106","QUIC","225","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1929","32.106509","192.168.1.6","20.207.73.82","TLSv1.3","626","Application Data"
"1930","32.271200","192.168.1.6","142.250.182.106","QUIC","225","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1931","32.272300","142.250.182.106","192.168.1.6","QUIC","70","Protected Payload (KP0)"
"1932","32.272300","142.250.182.106","192.168.1.6","QUIC","1288","Protected Payload (KP0)"
"1933","32.272300","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1934","32.272300","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1935","32.272300","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1936","32.272300","142.250.182.106","192.168.1.6","QUIC","197","Protected Payload (KP0)"
"1937","32.272541","142.250.182.106","192.168.1.6","QUIC","116","Protected Payload (KP0)"
"1938","32.272541","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=210737 Ack=8602 Win=120832 Len=0"
"1939","32.273061","192.168.1.6","142.250.182.106","QUIC","77","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1940","32.273395","192.168.1.6","142.250.182.106","QUIC","73","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1941","32.273527","192.168.1.6","142.250.182.106","QUIC","73","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1942","32.278927","142.250.182.106","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"1943","32.281608","142.250.182.106","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"1944","32.299856","192.168.1.6","142.250.182.106","QUIC","74","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1945","32.571342","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=1618 Ack=4309 Win=144 Len=0"
"1946","32.571342","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=1618 Ack=5699 Win=147 Len=0"
"1947","32.571342","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1948","32.571619","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1949","32.571619","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1950","32.571619","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1951","32.571619","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1952","32.571619","20.207.73.82","192.168.1.6","TLSv1.3","1073","Application Data"
"1953","32.571806","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=5699 Ack=2144 Win=514 Len=0"
"1954","32.572054","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8602 Ack=213609 Win=132096 Len=0"
"1955","32.572281","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=8602 Ack=216064 Win=132096 Len=0"
"1956","32.576156","192.168.1.6","20.207.73.82","TLSv1.3","89","Application Data"
"1957","32.581212","20.207.73.82","192.168.1.6","TCP","1073","[TCP Spurious Retransmission] 443  >  20611 [PSH, ACK] Seq=215045 Ack=8602 Win=120832 Len=1019 [TCP PDU reassembled in 1952]"
"1958","32.581416","192.168.1.6","20.207.73.82","TCP","66","[TCP Dup ACK 1955#1] 20611  >  443 [ACK] Seq=8637 Ack=216064 Win=132096 Len=0 SLE=215045 SRE=216064"
"1959","32.654329","192.168.1.6","20.207.73.82","TLSv1.3","579","Application Data"
"1960","32.654590","192.168.1.6","20.207.73.82","TLSv1.3","371","Application Data"
"1961","32.654649","192.168.1.6","20.207.73.82","TLSv1.3","175","Application Data"
"1962","32.661501","192.168.1.6","140.82.113.21","TLSv1.2","187","Application Data"
"1963","32.661630","192.168.1.6","140.82.113.21","TLSv1.2","1355","Application Data"
"1964","32.662976","192.168.1.6","140.82.113.21","TLSv1.2","132","Application Data"
"1965","32.663150","192.168.1.6","140.82.113.21","TLSv1.2","1340","Application Data"
"1966","32.671236","192.168.1.6","140.82.113.21","TLSv1.2","132","Application Data"
"1967","32.671461","192.168.1.6","140.82.113.21","TLSv1.2","1433","Application Data"
"1968","32.676797","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=216064 Ack=8637 Win=120832 Len=0"
"1969","32.899114","20.207.73.82","192.168.1.6","TCP","66","[TCP Dup ACK 1968#1] 443  >  20611 [ACK] Seq=216064 Ack=8637 Win=123904 Len=0 SLE=9162 SRE=9479"
"1970","32.899114","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=216064 Ack=9479 Win=125952 Len=0"
"1971","32.899313","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=216064 Ack=9600 Win=125952 Len=0"
"1972","32.983773","140.82.113.21","192.168.1.6","TCP","66","443  >  20336 [ACK] Seq=2144 Ack=5832 Win=153 Len=0 SLE=7133 SRE=7211"
"1973","32.987167","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=2144 Ack=7211 Win=156 Len=0"
"1974","32.987167","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1975","32.987167","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=2192 Ack=8497 Win=158 Len=0"
"1976","32.987167","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1977","32.987167","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1978","32.987167","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1979","32.987167","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=3196 Ack=9954 Win=161 Len=0"
"1980","32.987167","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1981","32.987167","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1982","32.987437","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=9954 Ack=2240 Win=513 Len=0"
"1983","32.987580","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=9954 Ack=3196 Win=516 Len=0"
"1984","32.987660","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=9954 Ack=3722 Win=514 Len=0"
"1985","32.988085","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1986","32.988085","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1987","32.988210","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1988","32.988210","20.207.73.82","192.168.1.6","TLSv1.3","404","Application Data"
"1989","32.988210","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1990","32.988210","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1991","32.988210","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1992","32.988248","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=9600 Ack=218936 Win=132096 Len=0"
"1993","32.988380","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=9600 Ack=220722 Win=132096 Len=0"
"1994","32.988455","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=9600 Ack=223594 Win=132096 Len=0"
"1995","32.988641","20.207.73.82","192.168.1.6","TLSv1.3","306","Application Data"
"1996","32.988641","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1997","32.988746","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=9600 Ack=225282 Win=132096 Len=0"
"1998","32.993647","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1999","32.993647","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"2000","32.994099","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=9600 Ack=228154 Win=132096 Len=0"
"2001","32.994349","20.207.73.82","192.168.1.6","TLSv1.3","155","Application Data"
"2002","32.994427","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=9600 Ack=229691 Win=132096 Len=0"
"2003","35.023041","142.250.193.97","192.168.1.6","TLSv1.2","127","Application Data"
"2004","35.023288","192.168.1.6","142.250.193.97","TCP","54","20430  >  443 [FIN, ACK] Seq=2 Ack=74 Win=507 Len=0"
"2005","35.025127","142.250.193.97","192.168.1.6","TCP","127","[TCP Spurious Retransmission] 443  >  20430 [PSH, ACK] Seq=1 Ack=2 Win=301 Len=73"
"2006","35.025188","192.168.1.6","142.250.193.97","TCP","66","[TCP Dup ACK 2004#1] 20430  >  443 [ACK] Seq=3 Ack=74 Win=507 Len=0 SLE=1 SRE=74"
"2007","35.030513","142.250.193.97","192.168.1.6","TCP","54","443  >  20430 [FIN, ACK] Seq=74 Ack=3 Win=301 Len=0"
"2008","35.030593","192.168.1.6","142.250.193.97","TCP","54","20430  >  443 [ACK] Seq=3 Ack=75 Win=507 Len=0"
"2009","36.088384","192.168.1.6","140.82.113.21","TLSv1.2","132","Application Data"
"2010","36.088554","192.168.1.6","140.82.113.21","TLSv1.2","1450","Application Data"
"2011","36.091917","192.168.1.6","142.250.182.106","QUIC","210","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"2012","36.105968","192.168.1.6","20.207.73.82","TLSv1.3","562","Application Data"
"2013","36.298909","192.168.1.6","142.250.182.106","QUIC","210","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"2014","36.300723","142.250.182.106","192.168.1.6","QUIC","70","Protected Payload (KP0)"
